,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,n_clusters_best_low,n_clusters_best_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn
627,close,55,1395,29,macd,106,65,6,44,0.86,1146,844,241,51,856,218,165,536,53,94,683,232,92,341,985,750,253,97,695,309,97,63,905,536,339,142,393,693,966,127,355,1306,1032,5,945,5,95,83,16,566,46,39,0.55,0.07,39,15,0.94,0.97,0.98,0.93,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,False,-1,True,False
628,HL/2,685,970,49,macdh,9,247,6,37,0.07,688,402,45,120,269,140,124,822,152,192,378,111,74,798,690,328,311,15,227,450,426,91,7,586,19,811,725,521,314,552,120,653,1048,35,160,50,92,172,29,489,4,45,0.88,0.09,37,50,0.85,0.92,0.85,0.92,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,-1,True,False
629,OHLC/4,656,909,22,macd,160,221,6,10,0.76,1904,811,249,241,471,246,50,895,231,183,72,4,29,633,772,715,301,160,113,566,470,292,35,121,892,413,506,100,839,347,374,801,1076,24,815,3,81,60,32,348,31,3,0.58,0.92,16,35,0.98,0.92,0.83,0.93,False,False,True,False,True,False,False,True,True,False,False,False,True,True,True,False,True,-1,True,False
630,HLCC/4,11,1240,39,macd,207,71,6,31,0.2,1735,966,191,142,834,211,33,276,168,115,722,238,182,420,421,519,437,424,115,473,471,153,796,879,759,570,353,286,870,952,245,886,1975,40,998,46,49,114,50,826,45,25,0.24,0.99,38,2,0.94,0.98,0.85,0.86,False,False,False,True,True,True,True,False,True,False,False,False,False,True,True,False,True,-1,True,False
631,high,90,1234,45,macd,177,79,6,35,0.19,2425,72,96,92,597,208,35,316,107,241,345,51,171,935,949,360,347,117,415,387,471,124,14,147,219,792,658,827,597,569,27,1377,364,34,885,32,44,98,20,197,50,41,0.95,0.09,28,13,0.82,0.83,0.91,0.88,True,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,-1,True,False
632,high,776,1025,10,macdh,128,136,6,27,0.3,1987,495,127,228,100,213,178,732,237,205,496,234,122,318,804,722,375,158,925,447,356,301,806,606,436,515,778,210,68,226,291,413,799,27,967,41,75,186,32,709,11,9,0.95,0.47,40,46,0.87,0.96,0.97,0.97,True,True,True,True,False,False,False,False,False,False,True,False,True,False,True,True,False,-1,True,False
633,low,660,889,44,macds,103,78,6,33,0.7,2493,488,228,177,347,77,167,354,243,174,586,98,46,93,977,670,291,7,64,704,470,309,54,876,21,930,670,4,353,261,253,622,903,29,968,49,54,146,41,557,49,44,0.35,0.8,7,20,0.91,0.81,0.91,0.93,True,True,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,-1,True,False
634,HLC/3,110,270,41,macd,69,4,6,44,0.09,1317,366,140,86,108,106,89,31,194,97,394,44,195,594,629,287,82,35,978,269,327,290,216,354,822,745,212,377,29,478,326,1136,1255,26,212,11,15,30,19,376,20,30,0.8,0.05,38,25,0.86,0.95,0.91,0.86,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,True,True,-1,True,False
635,open,319,835,35,macdh,145,213,6,40,0.3,1367,779,79,18,620,248,77,158,78,183,399,203,202,596,752,534,388,221,959,366,137,54,502,462,405,965,702,695,7,790,188,1167,474,5,198,78,310,179,38,987,46,37,0.86,0.44,49,4,0.87,0.94,0.84,0.91,False,True,True,True,False,True,True,False,False,True,True,True,True,True,False,True,True,-1,True,False
636,HLCC/4,454,507,36,macdh,245,142,6,5,0.77,2826,776,213,95,522,203,169,271,204,75,808,104,235,382,894,750,368,155,175,708,419,85,555,411,747,874,476,623,64,553,486,593,1612,29,773,48,51,202,19,199,15,32,0.28,0.22,20,7,0.87,0.96,0.99,0.97,True,False,True,False,True,True,True,False,True,True,False,False,False,False,True,False,True,-1,True,False
637,HL/2,491,1259,48,macds,118,148,6,2,0.06,749,151,210,11,828,246,188,610,75,50,363,35,72,238,738,707,344,51,371,290,443,123,909,341,891,554,568,270,500,449,64,1001,105,38,431,198,998,99,9,394,28,40,0.54,0.42,34,42,0.85,0.9,0.86,0.98,True,True,False,False,True,True,False,True,False,True,True,False,True,True,True,True,True,-1,True,False
638,OHLC/4,238,585,8,macdh,118,236,6,39,0.22,1571,245,56,194,79,18,249,482,223,54,904,147,126,778,517,374,301,66,672,361,403,189,842,715,59,341,140,122,64,60,230,611,2150,20,373,17,30,117,48,141,4,18,0.15,0.72,18,45,0.91,0.96,0.92,0.83,False,False,True,False,False,True,True,True,False,True,True,True,False,True,False,True,False,-1,True,False
639,close,108,904,5,macdh,81,40,6,11,0.34,1455,245,117,174,864,141,179,552,106,247,878,143,47,153,299,576,363,63,322,288,226,174,404,564,553,186,235,261,366,56,385,754,554,33,381,2,68,87,25,146,15,42,0.81,0.49,9,8,0.91,0.91,0.86,0.97,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,-1,True,False
640,open,5,1008,45,macdh,236,234,6,6,0.26,2887,446,146,153,233,67,23,221,73,151,761,242,242,54,763,371,342,72,164,139,480,384,268,386,389,647,80,974,26,873,43,463,2148,13,624,434,543,207,18,147,4,13,0.54,0.57,46,11,0.87,0.89,0.91,0.92,False,False,False,False,False,True,True,True,True,False,True,True,False,False,True,True,False,-1,True,False
641,HLC/3,348,618,48,macd,148,157,6,44,0.25,535,616,3,10,854,240,9,409,37,12,981,84,193,368,813,537,374,223,174,371,259,240,974,262,296,910,737,219,26,24,427,574,258,33,340,49,110,137,1,483,10,38,0.92,0.87,16,38,0.92,0.89,0.9,0.82,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,-1,True,False
642,HLC/3,42,1292,48,macds,56,220,6,15,0.22,2624,681,245,133,862,142,36,842,166,195,810,78,146,383,835,792,157,36,250,120,59,31,114,129,212,501,396,147,7,526,210,427,1053,38,269,364,480,93,36,846,1,15,0.98,0.82,36,15,0.95,0.91,0.91,0.93,True,False,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,-1,True,False
643,low,451,1347,16,macd,12,117,6,26,0.71,855,139,15,141,223,43,246,3,219,8,553,197,221,620,665,688,422,41,121,258,137,4,610,91,632,634,926,47,569,963,367,618,352,30,18,30,51,94,1,679,3,48,0.72,0.55,28,6,0.85,0.83,0.9,0.98,True,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,True,-1,True,False
644,OHLC/4,744,807,17,macdh,50,130,6,10,0.31,678,702,126,132,377,166,108,314,140,85,710,41,226,177,286,328,158,17,719,686,195,166,701,433,568,465,334,792,498,121,196,548,168,6,30,18,72,166,30,834,48,12,0.63,0.83,49,6,0.97,0.97,0.92,0.84,False,True,True,False,False,False,False,True,True,True,True,True,True,True,True,False,True,-1,True,False
645,HLCC/4,8,1455,33,macds,125,200,6,21,0.48,761,53,116,90,467,236,96,996,185,101,89,61,66,918,188,774,282,242,658,257,308,184,535,214,857,623,645,629,169,42,50,300,1951,18,37,347,1019,61,22,130,16,35,0.08,0.9,32,2,0.84,0.8,0.86,0.95,False,True,True,False,False,True,True,True,True,True,False,True,True,True,False,False,True,-1,True,False
646,high,109,1304,31,macdh,120,113,6,10,0.12,1666,698,200,60,454,56,178,703,88,34,27,207,244,960,345,289,391,347,937,535,121,45,747,345,376,628,655,523,813,347,380,425,800,19,337,360,578,122,5,858,14,17,0.72,0.46,36,44,0.99,0.98,0.89,0.85,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,True,-1,True,False
647,HLC/3,741,1153,42,macd,218,32,6,7,0.59,2513,577,57,234,603,242,162,957,208,195,399,213,226,543,841,427,351,250,595,197,188,100,506,658,984,345,756,502,568,953,133,192,2359,4,429,42,831,134,30,712,29,5,0.87,0.13,40,22,0.8,0.94,0.95,0.92,True,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,True,-1,True,False
648,open,735,1477,9,macd,38,235,6,21,0.86,640,684,132,206,390,102,132,447,106,110,601,103,88,425,766,284,300,97,972,384,221,129,440,371,154,571,538,649,463,719,358,1352,665,17,117,30,320,14,9,477,18,34,0.4,0.69,17,34,0.92,0.97,0.95,0.96,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,True,True,-1,True,False
649,HLCC/4,382,1261,46,macd,40,168,6,49,0.38,1209,48,96,129,61,30,39,866,100,25,438,48,206,327,546,858,475,189,159,398,385,125,107,816,991,199,430,492,358,617,449,942,1916,6,725,4,811,80,15,473,26,2,0.74,0.97,35,16,0.91,0.8,0.85,0.96,True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,True,True,-1,True,False
650,low,231,668,49,macds,3,90,6,46,0.85,1362,172,177,177,879,25,230,619,215,145,743,60,104,292,424,160,293,9,766,747,342,110,982,736,701,338,726,136,291,567,58,201,2403,14,952,46,66,143,42,385,18,12,0.16,0.66,18,7,0.99,0.99,0.94,0.86,True,True,True,True,False,True,False,False,True,True,False,True,True,True,False,False,False,-1,True,False
651,open,242,669,41,macdh,186,130,6,7,0.18,2768,649,182,141,698,183,61,326,155,101,87,137,12,292,209,571,493,7,882,391,250,156,77,266,108,144,479,417,752,295,59,86,604,6,567,36,71,160,4,574,28,10,0.29,0.76,48,47,0.84,0.91,0.91,0.94,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,True,True,-1,True,False
652,HLCC/4,251,1410,9,macd,197,215,6,22,0.52,1015,811,100,65,37,150,133,774,237,186,696,93,43,626,989,634,483,315,807,18,343,304,529,943,73,272,853,296,250,404,255,1316,1403,41,233,35,42,169,2,69,34,38,0.41,0.83,38,37,0.86,0.92,0.88,0.87,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,-1,True,False
653,low,516,1394,11,macds,143,182,6,33,0.72,1642,598,144,104,306,53,44,714,171,83,119,174,106,825,694,257,181,17,617,579,215,149,311,7,222,119,3,820,880,481,41,540,797,16,342,441,867,153,2,877,4,1,0.74,0.32,8,4,0.86,0.98,0.86,0.91,True,False,True,True,True,False,False,True,False,False,False,True,True,False,True,True,False,-1,True,False
654,HL/2,751,1249,42,macds,56,137,5,45,0.28,2806,300,5,93,69,132,49,44,84,238,915,75,75,949,533,447,282,203,227,120,329,286,317,938,744,824,487,422,147,160,299,923,1912,50,309,17,97,73,22,289,3,4,0.52,0.49,24,39,0.0,0.0,0.0,0.0,False,True,False,True,True,True,True,True,False,True,False,True,False,True,True,False,True,-1,True,False
655,close,53,978,35,macdh,77,125,6,22,0.3,2008,1000,6,148,861,192,36,713,138,124,19,52,66,309,995,81,169,30,202,708,302,275,693,683,798,63,664,787,983,410,116,698,26,6,645,13,83,142,47,610,43,19,0.14,0.72,5,42,0.87,0.84,0.93,0.9,False,False,False,False,False,True,False,False,True,True,True,False,False,True,True,False,True,-1,True,False
656,low,698,1410,15,macds,100,65,6,34,0.02,1331,50,240,22,583,185,26,158,66,97,892,83,72,134,804,334,280,217,640,483,182,172,715,559,948,320,914,897,795,326,96,439,2477,8,560,3,71,76,12,775,25,8,0.08,0.8,48,6,0.94,0.87,0.92,0.94,False,False,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,-1,True,False
657,OHLC/4,678,1258,29,macdh,209,16,6,28,0.01,1884,771,23,49,641,101,41,163,3,21,377,34,23,52,934,511,498,310,177,81,101,42,443,659,879,858,546,544,447,550,311,366,1977,32,677,18,57,101,26,289,16,19,0.64,0.02,8,8,0.91,0.86,0.96,0.93,False,True,True,True,False,False,True,True,True,False,False,True,True,False,True,False,False,-1,True,False
658,HL/2,377,435,45,macd,171,131,6,2,0.8,2175,874,48,89,574,143,120,899,17,190,591,222,86,997,478,102,377,249,197,120,112,18,563,133,972,785,580,463,586,558,20,907,218,49,841,14,101,111,9,596,14,50,0.44,0.38,21,10,0.81,0.89,0.8,0.97,False,False,False,False,True,True,False,False,True,True,True,True,True,False,True,True,False,-1,True,False
659,HLCC/4,147,219,11,macd,131,71,6,6,0.29,2188,717,93,162,381,211,224,798,7,176,647,37,224,776,783,350,156,46,117,462,191,10,421,474,839,887,548,930,520,209,318,872,1696,13,83,107,1388,74,3,449,34,11,0.55,0.28,33,45,0.95,0.94,0.88,0.99,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,-1,True,False
660,close,100,1240,48,macds,9,168,6,42,0.24,1161,175,25,246,957,160,6,986,51,199,255,45,51,549,977,414,257,105,889,393,416,386,444,901,819,559,546,133,174,44,206,286,1873,15,194,37,68,108,21,997,12,29,0.34,0.51,21,8,0.9,0.9,0.88,0.9,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,False,False,-1,True,False
661,HLC/3,285,350,45,macd,192,218,6,41,0.96,1921,984,138,72,837,55,5,145,170,19,319,142,178,79,934,504,279,158,80,77,495,27,981,62,857,126,533,714,570,759,207,380,2077,13,310,28,32,53,11,630,41,23,0.73,0.05,34,16,0.89,0.94,0.93,0.95,False,False,True,False,True,True,False,False,True,False,True,True,True,False,False,False,False,-1,True,False
662,OHLC/4,212,530,47,macds,231,246,6,17,0.25,2642,764,60,141,508,142,201,246,127,201,722,127,171,974,804,615,298,63,224,164,219,113,488,485,316,690,220,545,218,191,131,856,1461,29,744,4,216,85,20,478,34,30,0.93,0.57,33,18,0.94,0.93,0.94,0.93,False,False,False,True,False,False,True,True,True,True,True,True,False,False,False,True,False,-1,True,False
663,open,315,1410,23,macdh,6,86,6,3,0.24,2275,362,62,215,672,121,156,288,197,32,671,195,209,719,919,526,114,67,103,754,151,134,53,959,351,162,29,95,814,793,265,562,1022,7,980,20,74,198,19,842,8,40,0.58,0.19,33,7,0.82,0.95,0.91,0.99,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,-1,True,False
664,HL/2,344,445,47,macd,164,188,6,44,0.01,1010,416,155,63,619,248,59,289,48,189,922,118,230,178,940,238,430,21,213,212,460,270,627,737,145,861,318,387,66,760,116,586,365,12,872,43,95,109,24,260,35,22,0.51,0.95,41,18,0.84,0.9,0.97,0.97,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,-1,True,False
665,close,453,1223,35,macds,69,30,6,49,0.98,2474,188,151,116,820,150,58,508,215,49,574,4,93,484,851,662,469,145,197,96,415,281,456,770,867,473,236,802,7,592,312,313,598,31,765,27,110,100,3,71,36,17,0.58,0.89,9,7,0.99,0.88,0.85,0.98,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,False,False,-1,True,False
666,HLCC/4,191,855,11,macd,224,119,6,34,0.85,2859,338,159,211,713,58,242,755,109,154,383,94,23,895,726,515,340,265,962,708,499,248,16,987,299,817,132,746,368,58,397,481,991,18,183,6,88,79,9,818,10,14,0.58,0.81,21,47,0.81,0.87,0.87,0.82,True,False,False,True,False,True,False,True,False,True,False,True,True,True,True,False,True,-1,True,False
667,HL/2,622,907,4,macd,64,141,6,49,0.13,220,190,199,184,303,138,53,552,176,98,882,219,18,290,776,363,325,143,108,801,298,111,546,599,786,232,796,780,252,76,85,981,1272,42,66,116,1256,168,29,469,19,34,0.84,0.48,10,14,0.89,0.97,0.94,0.8,True,True,True,True,False,True,False,False,False,False,True,True,False,True,True,True,False,-1,True,False
668,close,756,766,9,macd,221,174,6,17,0.85,1684,579,93,8,399,25,183,389,106,108,798,138,198,320,643,606,364,102,224,330,237,154,324,420,866,110,24,596,179,662,370,664,2206,37,303,5,107,8,10,899,17,23,0.43,0.64,32,26,0.94,0.96,0.8,0.87,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,-1,True,False
669,open,357,626,6,macdh,130,194,6,32,0.98,1276,836,185,160,108,188,13,143,241,57,595,129,232,166,745,418,279,125,393,66,345,59,838,223,446,198,63,911,24,961,359,721,390,6,975,13,52,177,30,257,27,47,0.14,0.45,21,45,0.96,0.98,0.89,0.82,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,True,False,-1,True,False
670,open,81,604,8,macds,236,47,6,9,0.21,822,455,51,36,280,197,161,5,180,196,695,241,172,242,841,931,488,461,724,507,404,68,807,280,708,234,573,276,386,220,175,541,1528,49,171,26,91,13,35,430,6,46,0.46,0.16,49,41,0.87,0.88,0.83,0.98,False,False,True,True,True,False,True,False,False,True,False,False,True,False,False,False,True,-1,True,False
671,OHLC/4,27,1400,17,macds,149,152,6,3,0.55,2773,310,55,180,865,244,217,448,191,121,334,73,136,186,839,545,188,28,169,162,418,206,754,669,177,846,780,860,1000,930,269,865,153,21,782,11,92,34,36,7,32,33,0.73,0.91,18,39,0.97,0.97,0.84,0.95,True,False,False,False,True,False,True,False,True,True,True,True,False,True,True,False,True,-1,True,False
672,HL/2,489,518,46,macd,191,169,6,30,0.61,68,305,220,248,48,165,221,238,249,32,673,232,119,691,992,605,349,17,79,956,88,17,820,275,496,285,126,67,77,923,275,1326,1231,46,237,4,105,204,22,93,21,7,0.25,0.06,15,22,0.85,0.85,0.83,0.82,False,False,True,False,False,False,True,False,False,True,True,True,True,True,False,False,False,-1,True,False
673,open,393,490,30,macds,65,233,6,34,0.63,333,602,186,61,951,136,122,980,16,157,599,106,221,304,544,505,252,140,302,295,222,28,790,957,816,315,244,947,547,487,139,211,2456,32,684,364,1153,98,24,830,21,43,0.86,0.12,30,5,0.8,0.89,0.93,0.89,False,False,False,False,True,True,True,True,False,True,False,True,True,False,True,True,False,-1,True,False
674,OHLC/4,372,771,12,macds,29,152,6,34,0.89,1120,637,100,158,517,150,69,774,55,114,232,141,29,541,621,526,331,149,440,212,58,13,465,309,283,881,692,241,37,651,365,1172,483,30,740,8,77,112,40,818,22,11,0.55,0.63,8,33,0.8,0.84,0.8,0.84,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,-1,True,False
675,OHLC/4,139,663,43,macds,243,61,6,35,0.29,2253,262,182,236,204,215,20,406,98,49,125,61,49,103,601,542,221,115,239,146,276,149,842,933,675,220,608,632,819,755,313,1340,1738,22,267,10,80,155,1,414,48,27,0.01,0.34,26,21,0.81,0.84,0.93,0.88,True,False,False,False,False,False,True,True,True,False,False,True,True,True,False,True,False,-1,True,False
676,high,38,176,32,macds,222,167,6,10,0.22,1143,597,74,110,654,169,22,382,19,207,396,78,112,675,1000,659,455,321,64,507,457,119,274,150,605,269,391,972,900,662,93,236,1864,20,534,7,43,3,3,24,42,25,0.01,0.19,12,15,0.86,0.86,0.87,0.93,False,False,True,True,True,False,True,True,True,False,False,False,False,False,True,False,False,-1,True,False
677,open,101,702,44,macd,191,110,6,50,0.18,780,775,110,221,627,178,165,685,248,215,375,64,21,506,847,249,157,90,212,203,378,71,533,87,471,161,769,220,484,229,316,644,1721,48,187,24,85,116,3,157,48,26,0.74,0.86,15,12,0.87,0.92,0.87,0.91,False,True,False,True,False,False,True,False,True,False,False,True,True,True,False,True,True,-1,True,False
678,open,104,145,37,macd,48,241,6,44,0.46,1153,357,36,206,150,53,9,799,176,176,692,205,35,815,915,689,436,121,198,196,93,55,502,745,205,441,258,798,715,846,427,1261,1504,18,551,19,92,159,25,428,5,34,0.18,0.4,28,35,0.94,0.81,0.97,0.82,True,False,True,True,False,True,False,True,True,True,True,True,True,True,True,False,False,-1,True,False
679,HL/2,594,1140,12,macdh,178,198,6,14,0.29,2451,753,35,222,532,197,82,126,61,199,536,245,240,930,882,596,140,72,159,138,333,301,432,439,849,317,541,583,639,913,3,366,1597,21,16,168,530,87,7,707,6,36,0.92,0.04,38,32,0.81,0.87,0.94,0.85,False,True,False,True,False,False,False,False,False,True,True,True,False,False,True,True,False,-1,True,False
680,HL/2,423,935,17,macd,90,36,6,15,0.76,1806,547,126,108,179,64,161,954,206,64,603,136,116,349,912,374,159,101,814,594,171,19,160,487,50,361,865,196,515,697,117,337,284,7,898,9,104,86,24,472,50,47,0.9,0.53,29,48,0.98,0.81,0.89,0.91,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,-1,True,False
681,close,131,1209,6,macdh,128,188,6,15,0.67,399,751,104,142,315,114,22,91,208,191,970,241,237,316,958,675,169,80,155,497,354,52,594,271,116,106,638,91,624,918,162,199,1306,36,951,17,38,40,26,588,31,44,0.9,0.81,42,43,0.95,0.98,0.95,0.81,True,False,True,True,True,True,False,True,False,False,True,False,True,False,True,False,False,-1,True,False
682,HL/2,129,1434,46,macd,26,37,6,20,0.23,1109,438,230,194,601,129,141,716,154,178,724,94,121,536,702,400,354,46,942,707,148,99,602,67,165,180,545,353,557,125,275,512,155,44,547,41,51,120,46,431,32,45,0.56,0.7,44,8,0.93,0.86,0.91,0.84,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,-1,True,False
683,high,145,295,40,macd,242,185,6,1,0.53,1460,55,197,83,918,33,23,863,44,131,205,106,127,237,389,298,240,157,176,158,112,2,184,97,738,484,886,632,247,161,15,1263,1334,27,590,38,58,35,20,850,39,48,0.88,0.47,1,12,0.98,0.92,0.85,0.9,True,False,True,True,False,False,False,False,True,False,True,False,True,True,False,True,False,-1,True,False
684,HLCC/4,296,508,14,macdh,224,38,6,25,0.61,2337,789,159,203,734,73,107,975,209,147,13,44,52,867,849,811,115,29,648,519,228,223,348,763,206,308,216,944,925,336,475,1291,98,14,355,334,704,180,32,881,8,43,0.59,0.57,39,31,0.92,0.87,0.85,0.82,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False,True,-1,True,False
685,HL/2,563,663,7,macds,52,192,6,26,0.24,667,433,241,22,408,208,68,890,108,74,668,18,95,989,437,745,429,411,241,90,442,386,513,20,892,606,418,725,709,312,293,921,960,41,42,306,1300,27,25,867,17,44,0.33,0.11,49,15,0.84,0.85,0.81,0.97,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,-1,True,False
686,high,63,811,37,macd,143,103,6,4,0.25,408,335,189,193,186,23,188,602,203,174,99,71,248,761,980,506,425,197,211,154,278,244,679,756,331,353,189,995,330,634,158,546,1309,6,736,48,99,129,49,366,9,26,0.48,0.24,21,31,0.8,0.98,0.82,0.96,False,True,False,True,True,True,False,False,False,False,True,True,False,False,True,False,True,-1,True,False
687,high,559,1038,35,macds,15,23,6,35,0.83,2745,927,120,190,366,186,228,889,65,67,360,227,195,524,978,743,413,205,237,346,302,51,997,10,615,542,901,679,25,163,199,586,522,8,590,7,988,189,23,167,9,22,0.03,0.29,36,42,0.94,0.83,0.86,0.99,True,False,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,-1,True,False
688,high,230,371,5,macd,109,81,6,24,0.02,1421,767,211,170,811,146,105,465,229,166,864,169,37,611,191,893,434,65,346,345,172,164,840,83,266,545,410,160,348,224,438,1133,2288,1,636,30,81,66,18,707,21,32,0.74,0.66,7,32,0.9,0.89,0.81,0.92,False,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,-1,True,False
