,FTSE100_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
200,FTSE100_i,6714.8,6683.3,6674.8,6720.8,6697.8,6692.966666666667,6690.55,6698.425,9293,2021-01-25 08:00:00
201,FTSE100_i,6683.3,6634.8,6610.8,6685.3,6648.05,6643.633333333334,6641.425,6653.55,10850,2021-01-25 12:00:00
202,FTSE100_i,6634.8,6660.8,6610.8,6666.3,6638.55,6645.966666666667,6649.675,6643.175,12983,2021-01-25 16:00:00
203,FTSE100_i,6660.8,6690.3,6658.8,6693.3,6676.05,6680.8,6683.175,6675.8,5497,2021-01-25 20:00:00
204,FTSE100_i,6673.4,6666.5,6662.5,6681.0,6671.75,6670.0,6669.125,6670.85,3270,2021-01-26 00:00:00
205,FTSE100_i,6666.5,6652.5,6644.5,6670.5,6657.5,6655.833333333333,6655.0,6658.5,4220,2021-01-26 04:00:00
206,FTSE100_i,6652.5,6688.5,6635.5,6704.0,6669.75,6676.0,6679.125,6670.125,11145,2021-01-26 08:00:00
207,FTSE100_i,6688.5,6704.0,6676.5,6714.5,6695.5,6698.333333333333,6699.75,6695.875,8120,2021-01-26 12:00:00
208,FTSE100_i,6704.0,6666.0,6655.5,6706.0,6680.75,6675.833333333333,6673.375,6682.875,9540,2021-01-26 16:00:00
209,FTSE100_i,6666.5,6667.5,6665.0,6679.5,6672.25,6670.666666666667,6669.875,6669.625,3820,2021-01-26 20:00:00
210,FTSE100_i,6671.3,6650.5,6647.5,6671.8,6659.65,6656.599999999999,6655.075,6660.275,3644,2021-01-27 00:00:00
211,FTSE100_i,6650.5,6654.5,6641.0,6654.5,6647.75,6650.0,6651.125,6650.125,3126,2021-01-27 04:00:00
212,FTSE100_i,6654.5,6657.5,6615.1,6674.6,6644.85,6649.066666666667,6651.175,6650.425,11029,2021-01-27 08:00:00
213,FTSE100_i,6657.5,6570.0,6566.5,6657.5,6612.0,6598.0,6591.0,6612.875,13091,2021-01-27 12:00:00
214,FTSE100_i,6570.0,6591.4,6519.5,6598.5,6559.0,6569.8,6575.200000000001,6569.85,16678,2021-01-27 16:00:00
215,FTSE100_i,6591.4,6529.9,6525.4,6592.9,6559.15,6549.399999999999,6544.525,6559.9,10591,2021-01-27 20:00:00
216,FTSE100_i,6492.8,6544.8,6469.2,6551.8,6510.5,6521.933333333333,6527.65,6514.65,8762,2021-01-28 00:00:00
217,FTSE100_i,6544.8,6528.3,6518.8,6548.8,6533.8,6531.966666666667,6531.05,6535.175,8305,2021-01-28 04:00:00
218,FTSE100_i,6527.8,6494.8,6451.8,6543.8,6497.8,6496.8,6496.3,6504.55,16509,2021-01-28 08:00:00
219,FTSE100_i,6494.3,6546.3,6482.8,6547.3,6515.05,6525.466666666667,6530.675,6517.675,14293,2021-01-28 12:00:00
220,FTSE100_i,6546.8,6555.8,6526.8,6568.8,6547.8,6550.466666666667,6551.8,6549.55,14730,2021-01-28 16:00:00
221,FTSE100_i,6556.3,6536.3,6535.4,6569.8,6552.6,6547.166666666667,6544.45,6549.45,6557,2021-01-28 20:00:00
222,FTSE100_i,6536.6,6504.3,6503.3,6538.6,6520.950000000001,6515.400000000001,6512.625,6520.700000000001,5940,2021-01-29 00:00:00
223,FTSE100_i,6504.8,6454.3,6447.3,6510.8,6479.05,6470.8,6466.675,6479.3,9520,2021-01-29 04:00:00
224,FTSE100_i,6454.8,6484.8,6413.3,6499.3,6456.3,6465.8,6470.55,6463.05,16508,2021-01-29 08:00:00
225,FTSE100_i,6484.8,6445.8,6408.3,6488.8,6448.55,6447.633333333334,6447.175,6456.925,13605,2021-01-29 12:00:00
226,FTSE100_i,6445.8,6371.8,6361.3,6475.8,6418.55,6402.966666666667,6395.175,6413.675,16783,2021-01-29 16:00:00
227,FTSE100_i,6370.8,6388.3,6361.3,6409.8,6385.55,6386.466666666667,6386.925,6382.55,10833,2021-01-29 20:00:00
228,FTSE100_i,6324.5,6397.2,6324.5,6405.2,6364.85,6375.633333333334,6381.025000000001,6362.85,7439,2021-02-01 00:00:00
229,FTSE100_i,6397.7,6435.7,6396.2,6441.2,6418.7,6424.366666666666,6427.2,6417.7,6725,2021-02-01 04:00:00
230,FTSE100_i,6434.7,6455.1,6427.2,6482.6,6454.9,6454.966666666667,6455.0,6449.900000000001,14269,2021-02-01 08:00:00
231,FTSE100_i,6454.6,6491.1,6454.6,6510.1,6482.35,6485.266666666667,6486.725,6477.6,8735,2021-02-01 12:00:00
232,FTSE100_i,6490.6,6482.6,6467.1,6500.6,6483.85,6483.433333333334,6483.225,6485.225,11190,2021-02-01 16:00:00
233,FTSE100_i,6482.6,6499.1,6476.6,6508.1,6492.35,6494.600000000001,6495.725,6491.6,4225,2021-02-01 20:00:00
234,FTSE100_i,6510.2,6527.7,6492.7,6528.2,6510.45,6516.2,6519.075,6514.7,4850,2021-02-02 00:00:00
235,FTSE100_i,6527.7,6528.2,6521.2,6535.2,6528.2,6528.2,6528.2,6528.075,5830,2021-02-02 04:00:00
236,FTSE100_i,6528.2,6535.9,6489.7,6539.4,6514.549999999999,6521.666666666667,6525.225,6523.3,12627,2021-02-02 08:00:00
237,FTSE100_i,6535.9,6521.9,6495.9,6538.4,6517.15,6518.733333333333,6519.525,6523.025,7590,2021-02-02 12:00:00
238,FTSE100_i,6521.9,6540.9,6515.9,6543.4,6529.65,6533.399999999999,6535.275,6530.525,10610,2021-02-02 16:00:00
239,FTSE100_i,6541.4,6541.4,6530.9,6547.4,6539.15,6539.899999999999,6540.275,6540.275,3770,2021-02-02 20:00:00
240,FTSE100_i,6554.8,6551.5,6543.0,6563.3,6553.15,6552.599999999999,6552.325,6553.15,4081,2021-02-03 00:00:00
241,FTSE100_i,6551.0,6558.5,6542.5,6563.5,6553.0,6554.833333333333,6555.75,6553.875,3864,2021-02-03 04:00:00
242,FTSE100_i,6558.5,6548.0,6525.0,6589.5,6557.25,6554.166666666667,6552.625,6555.25,9660,2021-02-03 08:00:00
243,FTSE100_i,6548.0,6531.0,6523.0,6559.0,6541.0,6537.666666666667,6536.0,6540.25,7150,2021-02-03 12:00:00
244,FTSE100_i,6531.5,6519.5,6502.0,6531.5,6516.75,6517.666666666667,6518.125,6521.125,8740,2021-02-03 16:00:00
245,FTSE100_i,6519.5,6538.5,6518.0,6547.0,6532.5,6534.5,6535.5,6530.75,3270,2021-02-03 20:00:00
246,FTSE100_i,6556.9,6535.0,6527.5,6559.9,6543.7,6540.8,6539.35,6544.825000000001,3303,2021-02-04 00:00:00
247,FTSE100_i,6535.5,6521.5,6515.5,6542.5,6529.0,6526.5,6525.25,6528.75,4294,2021-02-04 04:00:00
248,FTSE100_i,6521.5,6520.0,6516.0,6568.5,6542.25,6534.833333333333,6531.125,6531.5,9890,2021-02-04 08:00:00
249,FTSE100_i,6520.5,6505.0,6489.5,6532.5,6511.0,6509.0,6508.0,6511.875,7535,2021-02-04 12:00:00
250,FTSE100_i,6505.0,6510.0,6494.0,6524.0,6509.0,6509.333333333333,6509.5,6508.25,8300,2021-02-04 16:00:00
251,FTSE100_i,6510.0,6511.5,6505.0,6514.5,6509.75,6510.333333333333,6510.625,6510.25,2295,2021-02-04 20:00:00
252,FTSE100_i,6518.3,6512.0,6499.0,6523.8,6511.4,6511.599999999999,6511.7,6513.275,3249,2021-02-05 00:00:00
253,FTSE100_i,6512.5,6516.0,6508.5,6521.0,6514.75,6515.166666666667,6515.375,6514.5,3377,2021-02-05 04:00:00
254,FTSE100_i,6515.0,6522.5,6505.0,6528.0,6516.5,6518.5,6519.5,6517.625,8673,2021-02-05 08:00:00
255,FTSE100_i,6523.0,6506.5,6506.0,6531.0,6518.5,6514.5,6512.5,6516.625,7190,2021-02-05 12:00:00
256,FTSE100_i,6506.0,6504.5,6468.5,6522.0,6495.25,6498.333333333333,6499.875,6500.25,8615,2021-02-05 16:00:00
257,FTSE100_i,6505.0,6506.3,6500.5,6518.0,6509.25,6508.266666666666,6507.775,6507.45,3767,2021-02-05 20:00:00
258,FTSE100_i,6519.2,6546.9,6512.2,6550.4,6531.299999999999,6536.5,6539.1,6532.175,4406,2021-02-08 00:00:00
259,FTSE100_i,6546.9,6545.4,6538.4,6554.9,6546.65,6546.233333333333,6546.025,6546.4,4331,2021-02-08 04:00:00
260,FTSE100_i,6545.9,6546.9,6512.9,6552.4,6532.65,6537.399999999999,6539.775,6539.525,8586,2021-02-08 08:00:00
261,FTSE100_i,6547.4,6571.4,6543.4,6580.9,6562.15,6565.233333333333,6566.775,6560.775,6028,2021-02-08 12:00:00
262,FTSE100_i,6571.4,6528.9,6519.4,6572.4,6545.9,6540.233333333333,6537.4,6548.025,6650,2021-02-08 16:00:00
263,FTSE100_i,6528.9,6542.4,6527.4,6542.4,6534.9,6537.399999999999,6538.65,6535.275,2850,2021-02-08 20:00:00
264,FTSE100_i,6536.2,6542.9,6523.7,6546.4,6535.049999999999,6537.666666666667,6538.975,6537.3,3140,2021-02-09 00:00:00
265,FTSE100_i,6542.9,6539.4,6533.4,6544.4,6538.9,6539.066666666666,6539.15,6540.025,3022,2021-02-09 04:00:00
266,FTSE100_i,6539.4,6527.9,6508.4,6549.4,6528.9,6528.566666666666,6528.4,6531.275,8928,2021-02-09 08:00:00
267,FTSE100_i,6527.9,6546.4,6519.9,6547.9,6533.9,6538.066666666666,6540.15,6535.525,5310,2021-02-09 12:00:00
268,FTSE100_i,6546.4,6560.4,6529.4,6563.4,6546.4,6551.066666666666,6553.4,6549.9,6074,2021-02-09 16:00:00
269,FTSE100_i,6560.9,6557.9,6552.9,6566.4,6559.65,6559.066666666666,6558.775,6559.525,2280,2021-02-09 20:00:00
270,FTSE100_i,6553.6,6580.8,6548.6,6581.3,6564.950000000001,6570.233333333334,6572.875,6566.075000000001,2618,2021-02-10 00:00:00
271,FTSE100_i,6580.8,6582.3,6577.3,6585.8,6581.55,6581.8,6581.925,6581.55,2722,2021-02-10 04:00:00
272,FTSE100_i,6582.8,6560.3,6540.3,6593.3,6566.8,6564.633333333334,6563.55,6569.175,7996,2021-02-10 08:00:00
273,FTSE100_i,6560.3,6557.3,6542.8,6572.8,6557.8,6557.633333333334,6557.55,6558.3,6354,2021-02-10 12:00:00
274,FTSE100_i,6557.3,6528.8,6489.8,6567.3,6528.55,6528.633333333334,6528.675,6535.8,12210,2021-02-10 16:00:00
275,FTSE100_i,6528.8,6522.3,6520.8,6540.8,6530.8,6527.966666666667,6526.55,6528.175,4090,2021-02-10 20:00:00
276,FTSE100_i,6523.3,6518.0,6507.3,6524.8,6516.05,6516.7,6517.025,6518.349999999999,2149,2021-02-11 00:00:00
277,FTSE100_i,6518.0,6528.0,6516.0,6528.5,6522.25,6524.166666666667,6525.125,6522.625,3068,2021-02-11 04:00:00
278,FTSE100_i,6527.5,6544.1,6527.5,6566.5,6547.0,6546.033333333333,6545.549999999999,6541.4,7585,2021-02-11 08:00:00
279,FTSE100_i,6545.0,6535.1,6532.1,6552.1,6542.1,6539.766666666667,6538.6,6541.075000000001,6398,2021-02-11 12:00:00
280,FTSE100_i,6534.6,6527.1,6516.5,6547.6,6532.05,6530.400000000001,6529.575000000001,6531.450000000001,8836,2021-02-11 16:00:00
281,FTSE100_i,6527.1,6542.0,6523.5,6545.6,6534.55,6537.033333333333,6538.275,6534.549999999999,4207,2021-02-11 20:00:00
282,FTSE100_i,6533.4,6531.1,6527.4,6543.5,6535.45,6534.0,6533.275,6533.85,2161,2021-02-12 00:00:00
283,FTSE100_i,6531.1,6529.1,6522.6,6534.1,6528.35,6528.600000000001,6528.725,6529.225,2187,2021-02-12 04:00:00
284,FTSE100_i,6529.6,6540.1,6493.6,6546.6,6520.1,6526.766666666667,6530.1,6527.475,8757,2021-02-12 08:00:00
285,FTSE100_i,6540.1,6548.6,6535.1,6555.1,6545.1,6546.266666666667,6546.85,6544.725,5935,2021-02-12 12:00:00
286,FTSE100_i,6548.6,6598.6,6547.1,6606.1,6576.6,6583.933333333334,6587.6,6575.1,7705,2021-02-12 16:00:00
287,FTSE100_i,6598.6,6619.6,6588.1,6619.6,6603.85,6609.100000000001,6611.725,6606.475,3085,2021-02-12 20:00:00
288,FTSE100_i,6637.4,6620.6,6613.6,6664.5,6639.05,6632.900000000001,6629.825000000001,6634.025,3689,2021-02-15 00:00:00
289,FTSE100_i,6620.6,6627.6,6616.6,6629.6,6623.1,6624.600000000001,6625.35,6623.6,2795,2021-02-15 04:00:00
290,FTSE100_i,6627.6,6675.6,6624.6,6680.1,6652.35,6660.100000000001,6663.975,6651.975,8727,2021-02-15 08:00:00
291,FTSE100_i,6675.6,6719.6,6667.1,6721.1,6694.1,6702.600000000001,6706.85,6695.85,5840,2021-02-15 12:00:00
292,FTSE100_i,6719.1,6768.6,6716.6,6771.6,6744.1,6752.266666666667,6756.35,6743.975,6952,2021-02-15 16:00:00
293,FTSE100_i,6768.1,6754.6,6752.1,6770.1,6761.1,6758.933333333334,6757.85,6761.225,1784,2021-02-15 20:00:00
294,FTSE100_i,6757.1,6773.6,6751.6,6782.6,6767.1,6769.266666666667,6770.35,6766.225,3533,2021-02-16 00:00:00
295,FTSE100_i,6773.6,6770.1,6759.6,6793.1,6776.35,6774.266666666667,6773.225,6774.1,3764,2021-02-16 04:00:00
296,FTSE100_i,6770.1,6771.2,6762.1,6796.7,6779.4,6776.666666666667,6775.3,6775.025,9545,2021-02-16 08:00:00
297,FTSE100_i,6771.2,6752.8,6733.7,6780.2,6756.95,6755.566666666667,6754.875,6759.475,7969,2021-02-16 12:00:00
298,FTSE100_i,6752.3,6741.8,6729.8,6763.8,6746.8,6745.133333333334,6744.3,6746.925,10765,2021-02-16 16:00:00
299,FTSE100_i,6741.8,6738.8,6735.3,6745.8,6740.55,6739.966666666667,6739.675,6740.425,3815,2021-02-16 20:00:00
300,FTSE100_i,6738.3,6732.0,6717.8,6740.8,6729.3,6730.2,6730.65,6732.224999999999,4183,2021-02-17 00:00:00
301,FTSE100_i,6732.0,6756.0,6727.5,6762.0,6744.75,6748.5,6750.375,6744.375,2936,2021-02-17 04:00:00
302,FTSE100_i,6756.0,6719.4,6706.0,6766.5,6736.25,6730.633333333334,6727.825000000001,6736.975,10885,2021-02-17 08:00:00
303,FTSE100_i,6718.9,6733.9,6714.4,6743.9,6729.15,6730.733333333333,6731.525,6727.775,7445,2021-02-17 12:00:00
304,FTSE100_i,6734.4,6712.9,6696.4,6737.9,6717.15,6715.733333333333,6715.025,6720.4,12275,2021-02-17 16:00:00
305,FTSE100_i,6712.9,6722.4,6712.9,6738.9,6725.9,6724.733333333333,6724.15,6721.775,4125,2021-02-17 20:00:00
306,FTSE100_i,6707.7,6717.9,6706.4,6731.9,6719.15,6718.733333333333,6718.525,6715.974999999999,3520,2021-02-18 00:00:00
307,FTSE100_i,6717.9,6710.9,6701.4,6731.4,6716.4,6714.566666666666,6713.65,6715.4,4458,2021-02-18 04:00:00
308,FTSE100_i,6710.9,6701.4,6681.9,6723.4,6702.65,6702.233333333333,6702.025,6704.4,10055,2021-02-18 08:00:00
309,FTSE100_i,6701.9,6618.0,6609.5,6707.4,6658.45,6644.966666666667,6638.225,6659.200000000001,9440,2021-02-18 12:00:00
310,FTSE100_i,6618.0,6614.0,6590.0,6641.0,6615.5,6615.0,6614.75,6615.75,12205,2021-02-18 16:00:00
311,FTSE100_i,6613.5,6626.5,6610.0,6633.0,6621.5,6623.166666666667,6624.0,6620.75,4058,2021-02-18 20:00:00
312,FTSE100_i,6626.0,6605.0,6591.5,6629.5,6610.5,6608.666666666667,6607.75,6613.0,3998,2021-02-19 00:00:00
313,FTSE100_i,6605.5,6610.5,6578.0,6612.5,6595.25,6600.333333333333,6602.875,6601.625,5695,2021-02-19 04:00:00
314,FTSE100_i,6610.5,6621.5,6600.0,6636.0,6618.0,6619.166666666667,6619.75,6617.0,11615,2021-02-19 08:00:00
315,FTSE100_i,6621.0,6637.5,6601.0,6640.5,6620.75,6626.333333333333,6629.125,6625.0,8175,2021-02-19 12:00:00
316,FTSE100_i,6637.5,6601.5,6596.5,6648.0,6622.25,6615.333333333333,6611.875,6620.875,9138,2021-02-19 16:00:00
317,FTSE100_i,6601.5,6599.0,6589.5,6607.0,6598.25,6598.5,6598.625,6599.25,4855,2021-02-19 20:00:00
318,FTSE100_i,6595.0,6603.2,6595.0,6625.2,6610.1,6607.8,6606.650000000001,6604.6,3673,2021-02-22 00:00:00
319,FTSE100_i,6603.7,6591.7,6587.7,6612.7,6600.2,6597.366666666666,6595.95,6598.95,5660,2021-02-22 04:00:00
320,FTSE100_i,6591.7,6572.7,6546.2,6613.7,6579.95,6577.533333333333,6576.325,6581.075,14519,2021-02-22 08:00:00
321,FTSE100_i,6572.7,6594.2,6567.2,6601.2,6584.2,6587.533333333333,6589.2,6583.825,8025,2021-02-22 12:00:00
322,FTSE100_i,6594.7,6618.7,6582.2,6624.7,6603.45,6608.533333333333,6611.075,6605.075,9625,2021-02-22 16:00:00
323,FTSE100_i,6618.7,6588.2,6586.2,6625.2,6605.7,6599.866666666666,6596.95,6604.575,3645,2021-02-22 20:00:00
324,FTSE100_i,6593.0,6619.7,6572.0,6621.7,6596.85,6604.466666666667,6608.275000000001,6601.6,3379,2021-02-23 00:00:00
325,FTSE100_i,6619.2,6641.2,6618.2,6650.7,6634.45,6636.7,6637.825,6632.325,3545,2021-02-23 04:00:00
326,FTSE100_i,6641.2,6597.0,6591.0,6675.9,6633.45,6621.3,6615.225,6626.275000000001,12501,2021-02-23 08:00:00
327,FTSE100_i,6596.5,6605.0,6553.0,6612.0,6582.5,6590.0,6593.75,6591.625,10915,2021-02-23 12:00:00
328,FTSE100_i,6605.0,6600.7,6552.6,6630.1,6591.35,6594.466666666667,6596.025000000001,6597.1,14366,2021-02-23 16:00:00
329,FTSE100_i,6601.1,6621.6,6598.2,6641.1,6619.65,6620.3,6620.625,6615.5,6830,2021-02-23 20:00:00
330,FTSE100_i,6609.4,6618.1,6606.9,6634.1,6620.5,6619.7,6619.299999999999,6617.125,5510,2021-02-24 00:00:00
331,FTSE100_i,6618.6,6581.1,6579.6,6620.6,6600.1,6593.766666666667,6590.6,6599.975,6965,2021-02-24 04:00:00
332,FTSE100_i,6581.1,6618.2,6566.1,6622.7,6594.4,6602.333333333333,6606.3,6597.025,13002,2021-02-24 08:00:00
333,FTSE100_i,6618.2,6608.2,6603.2,6655.6,6629.4,6622.333333333333,6618.8,6621.3,9384,2021-02-24 12:00:00
334,FTSE100_i,6607.6,6675.6,6604.2,6680.1,6642.15,6653.3,6658.875,6641.875,13035,2021-02-24 16:00:00
335,FTSE100_i,6675.1,6679.1,6672.6,6690.2,6681.4,6680.633333333334,6680.25,6679.25,4397,2021-02-24 20:00:00
336,FTSE100_i,6667.9,6680.6,6667.1,6684.1,6675.6,6677.266666666667,6678.1,6674.925000000001,3984,2021-02-25 00:00:00
337,FTSE100_i,6680.6,6693.1,6677.6,6701.1,6689.35,6690.600000000001,6691.225,6688.1,4431,2021-02-25 04:00:00
338,FTSE100_i,6693.1,6687.1,6668.1,6701.6,6684.85,6685.600000000001,6685.975,6687.475,10527,2021-02-25 08:00:00
339,FTSE100_i,6687.1,6687.1,6673.6,6707.1,6690.35,6689.266666666667,6688.725,6688.725,8620,2021-02-25 12:00:00
340,FTSE100_i,6686.6,6600.6,6598.1,6688.6,6643.35,6629.100000000001,6621.975,6643.475,14571,2021-02-25 16:00:00
341,FTSE100_i,6600.1,6584.6,6571.1,6635.6,6603.35,6597.100000000001,6593.975,6597.85,12450,2021-02-25 20:00:00
342,FTSE100_i,6590.1,6588.3,6552.7,6601.6,6577.15,6580.866666666666,6582.724999999999,6583.174999999999,8589,2021-02-26 00:00:00
343,FTSE100_i,6588.3,6565.3,6558.3,6599.3,6578.8,6574.3,6572.05,6577.8,8435,2021-02-26 04:00:00
344,FTSE100_i,6565.3,6627.3,6554.4,6648.8,6601.6,6610.166666666667,6614.45,6598.95,17083,2021-02-26 08:00:00
345,FTSE100_i,6627.3,6551.4,6520.8,6635.3,6578.05,6569.166666666667,6564.725,6583.7,15861,2021-02-26 12:00:00
346,FTSE100_i,6551.4,6498.8,6463.3,6556.4,6509.85,6506.166666666667,6504.325,6517.475,21498,2021-02-26 16:00:00
347,FTSE100_i,6499.3,6494.3,6476.3,6514.9,6495.6,6495.166666666667,6494.95,6496.2,9631,2021-02-26 20:00:00
348,FTSE100_i,6523.2,6542.4,6519.2,6546.9,6533.049999999999,6536.166666666667,6537.725,6532.925,5068,2021-03-01 00:00:00
349,FTSE100_i,6542.4,6533.4,6523.4,6544.9,6534.15,6533.899999999999,6533.775,6536.025,4511,2021-03-01 04:00:00
350,FTSE100_i,6533.4,6598.9,6518.9,6615.5,6567.2,6577.766666666666,6583.049999999999,6566.674999999999,10739,2021-03-01 08:00:00
351,FTSE100_i,6598.4,6556.4,6548.9,6598.9,6573.9,6568.066666666666,6565.15,6575.65,7604,2021-03-01 12:00:00
352,FTSE100_i,6556.4,6582.4,6554.5,6598.9,6576.7,6578.599999999999,6579.549999999999,6573.049999999999,10263,2021-03-01 16:00:00
353,FTSE100_i,6582.9,6607.4,6580.9,6611.0,6595.95,6599.766666666666,6601.674999999999,6595.549999999999,4694,2021-03-01 20:00:00
354,FTSE100_i,6606.8,6579.0,6578.0,6611.3,6594.65,6589.433333333333,6586.825,6593.775,4048,2021-03-02 00:00:00
355,FTSE100_i,6579.5,6560.0,6553.5,6586.0,6569.75,6566.5,6564.875,6569.75,5275,2021-03-02 04:00:00
356,FTSE100_i,6560.0,6610.0,6555.0,6617.0,6586.0,6594.0,6598.0,6585.5,10579,2021-03-02 08:00:00
357,FTSE100_i,6610.0,6629.5,6609.5,6645.5,6627.5,6628.166666666667,6628.5,6623.625,7725,2021-03-02 12:00:00
358,FTSE100_i,6629.5,6636.0,6608.0,6663.5,6635.75,6635.833333333333,6635.875,6634.25,11590,2021-03-02 16:00:00
359,FTSE100_i,6636.0,6626.5,6623.0,6649.0,6636.0,6632.833333333333,6631.25,6633.625,5280,2021-03-02 20:00:00
360,FTSE100_i,6636.8,6644.5,6631.0,6649.3,6640.15,6641.599999999999,6642.325,6640.4,3256,2021-03-03 00:00:00
361,FTSE100_i,6644.5,6660.5,6641.5,6664.5,6653.0,6655.5,6656.75,6652.75,2488,2021-03-03 04:00:00
362,FTSE100_i,6660.5,6694.0,6657.0,6707.0,6682.0,6686.0,6688.0,6679.625,9882,2021-03-03 08:00:00
363,FTSE100_i,6694.0,6638.5,6617.0,6695.0,6656.0,6650.166666666667,6647.25,6661.125,7935,2021-03-03 12:00:00
364,FTSE100_i,6639.5,6667.5,6619.0,6678.5,6648.75,6655.0,6658.125,6651.125,13403,2021-03-03 16:00:00
365,FTSE100_i,6667.5,6641.0,6641.0,6677.5,6659.25,6653.166666666667,6650.125,6656.75,7045,2021-03-03 20:00:00
366,FTSE100_i,6613.2,6620.4,6592.6,6627.9,6610.25,6613.633333333334,6615.325000000001,6613.525000000001,5114,2021-03-04 00:00:00
367,FTSE100_i,6621.4,6609.9,6580.9,6627.4,6604.15,6606.066666666666,6607.025,6609.9,6530,2021-03-04 04:00:00
368,FTSE100_i,6609.9,6609.4,6591.9,6644.4,6618.15,6615.233333333333,6613.775,6613.9,11352,2021-03-04 08:00:00
369,FTSE100_i,6609.4,6647.9,6577.4,6656.9,6617.15,6627.399999999999,6632.525,6622.9,9930,2021-03-04 12:00:00
370,FTSE100_i,6647.9,6611.4,6603.4,6667.4,6635.4,6627.399999999999,6623.4,6632.525,15525,2021-03-04 16:00:00
371,FTSE100_i,6611.4,6601.9,6561.9,6622.4,6592.15,6595.399999999999,6597.025,6599.4,13310,2021-03-04 20:00:00
372,FTSE100_i,6594.5,6566.2,6549.7,6600.0,6574.85,6571.966666666667,6570.525000000001,6577.6,6548,2021-03-05 00:00:00
373,FTSE100_i,6566.2,6602.7,6559.2,6604.7,6581.95,6588.866666666666,6592.325,6583.2,7380,2021-03-05 04:00:00
374,FTSE100_i,6602.7,6634.2,6556.7,6635.2,6595.95,6608.7,6615.075,6607.2,14329,2021-03-05 08:00:00
375,FTSE100_i,6634.7,6692.4,6631.2,6708.9,6670.049999999999,6677.5,6681.225,6666.8,10149,2021-03-05 12:00:00
376,FTSE100_i,6692.9,6670.4,6619.9,6711.4,6665.65,6667.233333333333,6668.025,6673.65,19875,2021-03-05 16:00:00
377,FTSE100_i,6670.4,6701.4,6660.9,6706.4,6683.65,6689.566666666666,6692.525,6684.775,8785,2021-03-05 20:00:00
378,FTSE100_i,6714.7,6713.9,6681.3,6726.4,6703.85,6707.2,6708.875,6709.075,5590,2021-03-08 00:00:00
379,FTSE100_i,6713.9,6677.9,6664.4,6715.9,6690.15,6686.066666666666,6684.025,6693.025,6913,2021-03-08 04:00:00
380,FTSE100_i,6677.9,6616.1,6609.6,6689.9,6649.75,6638.533333333333,6632.924999999999,6648.375,14108,2021-03-08 08:00:00
381,FTSE100_i,6616.6,6636.1,6611.6,6659.1,6635.35,6635.600000000001,6635.725,6630.85,11830,2021-03-08 12:00:00
382,FTSE100_i,6636.6,6722.6,6631.1,6731.6,6681.35,6695.100000000001,6701.975,6680.475,15453,2021-03-08 16:00:00
383,FTSE100_i,6723.1,6696.1,6688.6,6731.7,6710.15,6705.466666666667,6703.125,6709.875,6788,2021-03-08 20:00:00
384,FTSE100_i,6721.1,6684.8,6681.8,6724.9,6703.35,6697.166666666667,6694.075,6703.15,5086,2021-03-09 00:00:00
385,FTSE100_i,6684.3,6709.8,6684.3,6720.8,6702.55,6704.966666666667,6706.175,6699.8,6395,2021-03-09 04:00:00
386,FTSE100_i,6710.3,6741.8,6685.8,6746.3,6716.05,6724.633333333334,6728.925,6721.05,11061,2021-03-09 08:00:00
387,FTSE100_i,6741.8,6738.8,6728.8,6787.3,6758.05,6751.633333333334,6748.425,6749.175,8606,2021-03-09 12:00:00
388,FTSE100_i,6738.8,6744.8,6703.3,6751.8,6727.55,6733.3,6736.175,6734.675,9799,2021-03-09 16:00:00
389,FTSE100_i,6744.8,6725.3,6724.8,6750.3,6737.55,6733.466666666667,6731.425,6736.3,3735,2021-03-09 20:00:00
390,FTSE100_i,6736.6,6702.8,6702.8,6739.7,6721.25,6715.099999999999,6712.025,6720.475,4572,2021-03-10 00:00:00
391,FTSE100_i,6703.3,6692.8,6684.8,6708.3,6696.55,6695.3,6694.675,6697.3,5550,2021-03-10 04:00:00
392,FTSE100_i,6692.8,6713.0,6678.5,6736.0,6707.25,6709.166666666667,6710.125,6705.075,10324,2021-03-10 08:00:00
393,FTSE100_i,6713.5,6724.0,6703.5,6732.5,6718.0,6720.0,6721.0,6718.375,8740,2021-03-10 12:00:00
394,FTSE100_i,6724.0,6726.0,6713.0,6742.5,6727.75,6727.166666666667,6726.875,6726.375,10815,2021-03-10 16:00:00
395,FTSE100_i,6726.5,6733.0,6716.0,6741.5,6728.75,6730.166666666667,6730.875,6729.25,5350,2021-03-10 20:00:00
396,FTSE100_i,6721.8,6738.5,6710.6,6739.0,6724.8,6729.366666666666,6731.65,6727.474999999999,2875,2021-03-11 00:00:00
397,FTSE100_i,6738.5,6740.5,6736.0,6746.5,6741.25,6741.0,6740.875,6740.375,3268,2021-03-11 04:00:00
398,FTSE100_i,6740.0,6729.1,6725.1,6760.5,6742.8,6738.233333333334,6735.950000000001,6738.675,9319,2021-03-11 08:00:00
399,FTSE100_i,6729.1,6728.1,6698.1,6732.1,6715.1,6719.433333333334,6721.6,6721.85,7950,2021-03-11 12:00:00
400,FTSE100_i,6728.1,6729.7,6717.6,6742.6,6730.1,6729.966666666667,6729.900000000001,6729.5,7672,2021-03-11 16:00:00
401,FTSE100_i,6730.1,6725.1,6713.2,6735.6,6724.4,6724.633333333334,6724.75,6726.0,3765,2021-03-11 20:00:00
